,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,timestamp,unknown_87,unknown_88,lat,long
0,2263,0,0.0,-47.39999999999998,0.0,0.0,104,299294096.0,1446759192.0,0,2019-04-24 12:11:13,0,300,25.086541324853897,121.26595459878445
1,2262,0,0.56,-47.60000000000002,0.0,0.0,104,299294037.0,1446759179.0,0,2019-04-24 12:11:14,0,300,25.086536379531026,121.26595350913703
2,2261,85,18.4,-47.80000000000001,1.474,0.5,103,299292448.0,1446760455.0,1474,2019-04-24 12:11:29,0,300,25.08640319108963,121.2660604622215
3,2260,83,23.8,-48.0,2.081,0.5,107,299292116.0,1446761047.0,2081,2019-04-24 12:11:31,0,300,25.0863753631711,121.26611008308828
4,2260,83,37.49,-48.0,2.155,0.5,111,299291104.0,1446762037.0,2155,2019-04-24 12:11:38,0,300,25.086290538311005,121.26619306392968
5,2260,84,39.69,-48.0,2.193,0.5,116,299290946.0,1446762154.0,2193,2019-04-24 12:11:39,0,300,25.086277294903994,121.26620287075639
6,2260,84,41.9,-48.0,2.211,0.5,121,299290762.0,1446762281.0,2211,2019-04-24 12:11:40,0,300,25.086261872202158,121.26621351577342
7,2260,84,44.13,-48.0,2.23,0.5,126,299290553.0,1446762415.0,2230,2019-04-24 12:11:41,0,300,25.08624435402453,121.26622474752367
8,2260,83,46.36,-48.0,2.23,0.5,130,299290296.0,1446762712.0,2230,2019-04-24 12:11:42,0,300,25.08622281253338,121.26624964177608
9,2260,83,48.6,-48.0,2.239,0.5,133,299289992.0,1446763044.0,2239,2019-04-24 12:11:43,0,300,25.086197331547737,121.26627746969461
10,2260,84,53.07,-48.0,2.239,0.5,137,299289533.0,1446763509.0,2239,2019-04-24 12:11:45,0,300,25.08615885861218,121.26631644554436
11,2260,83,64.33,-48.0,2.258,0.5,133,299289107.0,1446764792.0,2258,2019-04-24 12:11:50,0,300,25.08612315170467,121.26642398536205
12,2261,85,85.59,-47.80000000000001,2.333,0.5,138,299289686.0,1446767946.0,2333,2019-04-24 12:11:54,0,300,25.086171682924032,121.26668835058808
13,2261,85,91.81,-47.80000000000001,2.333,0.5,141,299290055.0,1446768748.0,2333,2019-04-24 12:11:55,0,300,25.086202612146735,121.26675557345152
14,2261,85,94.57,-47.80000000000001,2.333,0.5,145,299290018.0,1446769073.0,2333,2019-04-24 12:11:56,0,300,25.08619951084256,121.26678281463683
15,2261,85,97.31,-47.80000000000001,2.426,0.5,145,299289800.0,1446769350.0,2426,2019-04-24 12:11:57,0,300,25.086181238293648,121.26680603250861
16,2261,81,99.78,-47.80000000000001,2.426,0.5,142,299289638.0,1446769602.0,2426,2019-04-24 12:11:58,0,300,25.08616765961051,121.2668271549046
17,2262,80,120.63,-47.60000000000002,2.398,0.5,143,299288250.0,1446771629.0,2398,2019-04-24 12:12:05,0,300,25.08605131879449,121.26699705608189
18,2262,79,142.78,-47.60000000000002,2.333,0.5,139,299286835.0,1446773779.0,2333,2019-04-24 12:12:14,0,300,25.08593271486461,121.26717726700008
19,2263,79,148.16,-47.39999999999998,2.351,0.5,134,299286491.0,1446774298.0,2351,2019-04-24 12:12:16,0,300,25.0859038811177,121.26722076907754
20,2263,79,160.55,-47.39999999999998,2.37,0.5,137,299285786.0,1446775557.0,2370,2019-04-24 12:12:21,0,300,25.085844788700342,121.26732629723847
21,2263,80,164.91,-47.39999999999998,2.379,0.5,134,299285554.0,1446776011.0,2379,2019-04-24 12:12:23,0,300,25.085825342684984,121.26736435107887
22,2262,80,174.44,-47.60000000000002,2.37,0.5,130,299285061.0,1446777005.0,2370,2019-04-24 12:12:27,0,300,25.08578401990235,121.2674476671964
23,2262,78,184.37,-47.60000000000002,2.398,0.5,134,299284480.0,1446778005.0,2398,2019-04-24 12:12:31,0,300,25.085735321044922,121.26753148622811
24,2262,78,186.72,-47.60000000000002,2.398,0.5,137,299284367.0,1446778254.0,2398,2019-04-24 12:12:32,0,300,25.085725849494338,121.267552357167
25,2262,79,207.77,-47.60000000000002,2.389,0.5,138,299283419.0,1446780495.0,2389,2019-04-24 12:12:41,0,300,25.085646389052272,121.26774019561708
26,2263,80,228.79,-47.39999999999998,2.389,0.5,141,299281869.0,1446782453.0,2389,2019-04-24 12:12:50,0,300,25.085516469553113,121.26790431328118
27,2266,80,249.89,-46.80000000000001,2.333,0.5,142,299281149.0,1446784744.0,2333,2019-04-24 12:13:00,0,300,25.085456119850278,121.26809634268284
28,2268,78,260.87,-46.39999999999998,2.053,0.0,142,299281449.0,1446786001.0,2053,2019-04-24 12:13:08,0,300,25.085481265559793,121.2682017032057
29,2268,79,268.5,-46.39999999999998,2.015,0.5,141,299281612.0,1446786876.0,2015,2019-04-24 12:13:13,0,300,25.085494928061962,121.26827504485846
30,2268,80,272.59,-46.39999999999998,1.997,0.5,141,299281408.0,1446787019.0,1997,2019-04-24 12:13:15,0,300,25.085477828979492,121.26828703097999
31,2268,80,292.69,-46.39999999999998,2.137,0.5,141,299280540.0,1446784849.0,2137,2019-04-24 12:13:24,0,300,25.085405074059963,121.26810514368117
32,2268,80,300.93,-46.39999999999998,2.155,0.5,140,299280440.0,1446783901.0,2155,2019-04-24 12:13:28,0,300,25.08539669215679,121.2680256832391
33,2265,80,321.32,-47.0,2.025,0.5,140,299282126.0,1446782323.0,2025,2019-04-24 12:13:42,0,300,25.085538011044264,121.26789341680706
34,2264,80,325.91,-47.19999999999999,2.034,0.5,143,299282456.0,1446781903.0,2034,2019-04-24 12:13:44,0,300,25.08556567132473,121.26785821281374
35,2264,81,327.77,-47.19999999999999,2.043,0.5,147,299282568.0,1446781709.0,2043,2019-04-24 12:13:45,203,300,25.085575059056282,121.26784195192158
36,2264,81,329.89,-47.19999999999999,2.043,0.5,147,299282686.0,1446781490.0,2043,2019-04-24 12:13:46,0,300,25.085584949702024,121.26782359555364
37,2263,80,344.94,-47.39999999999998,2.025,0.0,143,299283401.0,1446779870.0,2025,2019-04-24 12:13:53,0,300,25.0856448803097,121.26768780872226
38,2263,80,362.08,-47.39999999999998,2.174,0.5,145,299285010.0,1446778587.0,2174,2019-04-24 12:14:00,0,300,25.08577974513173,121.26758026890457
39,2262,80,368.22,-47.60000000000002,2.174,0.5,145,299285538.0,1446778154.0,2174,2019-04-24 12:14:03,0,300,25.085824001580477,121.26754397526383
