,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,timestamp,unknown_87,unknown_88,lat,long
0,2011,0,0.0,-97.80000000000001,0.0,0.0,139,298957030,1445686435,0,2019-04-28 10:53:05,0,100,25.058288779109716,121.17603714577854
1,2010,0,0.0,-98.0,0.0,0.0,139,298956772,1445686532,0,2019-04-28 10:53:06,0,100,25.058267153799534,121.17604527622461
2,2011,62,2.62,-97.80000000000001,1.26,0.0,136,298957004,1445686355,1260,2019-04-28 10:53:07,0,100,25.058286599814892,121.176030440256
3,2011,62,2.62,-97.80000000000001,1.372,0.0,137,298954748,1445687079,1372,2019-04-28 10:53:08,0,100,25.058097504079342,121.17609112523496
4,2010,62,5.69,-98.0,1.456,0.0,137,298954916,1445686730,1456,2019-04-28 10:53:09,0,100,25.05811158567667,121.17606187239289
5,2010,62,9.24,-98.0,1.922,0.0,137,298955187,1445686304,1922,2019-04-28 10:53:10,0,100,25.058134300634265,121.17602616548538
6,2010,81,11.95,-98.0,2.211,0.0,137,298955256,1445685989,2211,2019-04-28 10:53:11,0,100,25.058140084147453,121.17599976249039
7,2010,81,13.47,-98.0,2.211,0.0,137,298955276,1445685807,2211,2019-04-28 10:53:12,0,100,25.058141760528088,121.17598450742662
8,2011,81,17.04,-97.80000000000001,2.239,0.0,138,298955390,1445685349,2239,2019-04-28 10:53:13,0,100,25.058151315897703,121.1759461183101
9,2010,82,19.94,-98.0,2.594,0.5,135,298955489,1445684917,2594,2019-04-28 10:53:14,0,100,25.058159613981843,121.17590990848839
10,2010,82,22.56,-98.0,2.603,0.5,138,298955514,1445684540,2603,2019-04-28 10:53:15,0,100,25.058161709457636,121.17587830871344
11,2012,82,25.94,-97.60000000000002,2.613,0.5,138,298955438,1445684144,2613,2019-04-28 10:53:16,0,100,25.058155339211226,121.17584511637688
12,2011,82,29.05,-97.80000000000001,2.725,0.5,138,298955393,1445683770,2725,2019-04-28 10:53:17,0,100,25.0581515673548,121.17581376805902
13,2011,82,31.84,-97.80000000000001,2.725,0.5,133,298955283,1445683448,2725,2019-04-28 10:53:18,0,100,25.05814234726131,121.1757867783308
14,2011,83,35.09,-97.80000000000001,2.725,0.5,131,298955196,1445683067,2725,2019-04-28 10:53:19,0,100,25.05813505500555,121.17575484327972
15,2010,83,37.81,-98.0,2.725,0.5,133,298955186,1445682735,2725,2019-04-28 10:53:20,0,100,25.058134216815233,121.17572701536119
16,2010,82,41.5,-98.0,2.725,0.5,130,298955377,1445682352,2725,2019-04-28 10:53:21,0,100,25.05815022625029,121.17569491267204
17,2011,81,44.93,-97.80000000000001,2.734,0.5,134,298955654,1445682080,2734,2019-04-28 10:53:22,0,100,25.058173444122076,121.17567211389542
18,2010,80,48.02,-98.0,2.734,0.5,131,298955934,1445681876,2734,2019-04-28 10:53:23,0,100,25.058196913450956,121.17565501481295
19,2010,80,51.35,-98.0,2.734,0.5,134,298956276,1445681740,2734,2019-04-28 10:53:24,0,100,25.058225579559803,121.17564361542463
20,2010,80,54.22,-98.0,2.725,0.5,135,298956590,1445681717,2725,2019-04-28 10:53:25,0,100,25.05825189873576,121.1756416875869
21,2010,81,56.66,-98.0,2.734,0.5,135,298956839,1445681821,2734,2019-04-28 10:53:26,0,100,25.05827276967466,121.1756504047662
22,2010,81,59.35,-98.0,2.706,0.5,136,298957061,1445682029,2706,2019-04-28 10:53:27,0,100,25.0582913774997,121.1756678391248
23,2010,80,62.08,-98.0,2.697,0.5,135,298957253,1445682275,2697,2019-04-28 10:53:28,0,100,25.05830747075379,121.1756884586066
24,2010,80,64.83,-98.0,2.678,0.5,137,298957409,1445682553,2678,2019-04-28 10:53:29,0,100,25.058320546522737,121.17571176029742
25,2010,81,67.52,-98.0,2.65,0.5,137,298957559,1445682826,2650,2019-04-28 10:53:30,0,100,25.058333119377494,121.17573464289308
26,2010,81,70.11,-98.0,2.613,0.5,137,298957683,1445683100,2613,2019-04-28 10:53:31,0,100,25.058343512937427,121.17575760930777
27,2010,81,72.8,-98.0,2.575,0.5,139,298957813,1445683385,2575,2019-04-28 10:53:32,0,100,25.05835440941155,121.1757814977318
28,2010,81,75.38,-98.0,2.557,0.5,138,298957941,1445683656,2557,2019-04-28 10:53:33,0,100,25.05836513824761,121.1758042126894
29,2010,80,78.05,-98.0,2.547,0.5,139,298958099,1445683925,2547,2019-04-28 10:53:34,0,100,25.05837838165462,121.17582676000893
30,2010,80,80.98,-98.0,2.547,0.5,141,298958270,1445684216,2547,2019-04-28 10:53:35,0,100,25.058392714709044,121.17585115134716
31,2010,80,83.81,-98.0,2.557,0.5,143,298958428,1445684502,2557,2019-04-28 10:53:36,0,100,25.058405958116055,121.17587512359023
32,2010,80,86.67,-98.0,2.575,0.5,143,298958607,1445684777,2575,2019-04-28 10:53:37,0,100,25.05842096172273,121.17589817382395
33,2010,79,89.62,-98.0,2.585,0.5,143,298958802,1445685053,2585,2019-04-28 10:53:38,0,100,25.058437306433916,121.1759213078767
34,2010,79,92.76,-98.0,2.603,0.5,145,298959001,1445685354,2603,2019-04-28 10:53:39,0,100,25.058453986421227,121.17594653740525
35,2010,79,95.98,-98.0,2.622,0.5,147,298959206,1445685663,2622,2019-04-28 10:53:40,0,100,25.05847116932273,121.17597243748605
36,2010,79,99.21,-98.0,2.65,0.5,143,298959423,1445685961,2650,2019-04-28 10:53:41,0,100,25.05848935805261,121.1759974155575
37,2010,80,102.44,-98.0,2.669,0.5,144,298959590,1445686296,2669,2019-04-28 10:53:42,0,100,25.058503355830908,121.17602549493313
38,2010,80,105.61,-98.0,2.697,0.5,146,298959739,1445686633,2697,2019-04-28 10:53:43,0,100,25.058515844866633,121.17605374194682
39,2010,81,108.69,-98.0,2.715,0.5,146,298959895,1445686955,2715,2019-04-28 10:53:44,0,100,25.05852892063558,121.17608073167503
40,2010,81,111.78,-98.0,2.734,0.5,144,298960066,1445687272,2734,2019-04-28 10:53:45,308,100,25.058543253690004,121.17610730230808
41,2010,81,114.9,-98.0,2.743,0.5,143,298960232,1445687594,2743,2019-04-28 10:53:46,0,100,25.05855716764927,121.1761342920363
42,2010,80,118.04,-98.0,2.762,0.5,145,298960397,1445687919,2762,2019-04-28 10:53:47,0,100,25.058570997789502,121.1761615332216
43,2010,80,121.17,-98.0,2.781,0.5,143,298960543,1445688253,2781,2019-04-28 10:53:48,0,100,25.058583235368133,121.1761895287782
44,2010,80,124.41,-98.0,2.799,0.5,144,298960715,1445688587,2799,2019-04-28 10:53:49,0,100,25.058597652241588,121.17621752433479
45,2010,80,127.76,-98.0,2.818,0.5,146,298960925,1445688912,2818,2019-04-28 10:53:50,0,100,25.058615254238248,121.1762447655201
46,2010,80,131.14,-98.0,2.846,0.5,148,298961111,1445689256,2846,2019-04-28 10:53:51,0,100,25.058630844578147,121.176273599267
47,2010,80,134.49,-98.0,2.874,0.5,149,298961324,1445689575,2874,2019-04-28 10:53:52,0,100,25.058648698031902,121.17630033753812
48,2010,80,138.06,-98.0,2.893,0.5,147,298961569,1445689902,2893,2019-04-28 10:53:53,0,100,25.058669233694673,121.1763277463615
49,2010,80,141.45,-98.0,2.921,0.5,148,298961795,1445690218,2921,2019-04-28 10:53:54,0,100,25.05868817679584,121.17635423317552
50,2010,80,144.74,-98.0,2.93,0.5,147,298962010,1445690527,2930,2019-04-28 10:53:55,0,100,25.05870619788766,121.17638013325632
51,2009,80,148.27,-98.19999999999999,2.948,0.5,146,298962251,1445690850,2948,2019-04-28 10:53:56,0,100,25.058726398274302,121.17640720680356
52,2009,80,151.89,-98.19999999999999,2.976,0.5,145,298962484,1445691193,2976,2019-04-28 10:53:57,0,100,25.058745928108692,121.17643595673144
53,2009,80,154.9,-98.19999999999999,2.986,0.5,145,298962623,1445691517,2986,2019-04-28 10:53:58,0,100,25.0587575789541,121.17646311409771
54,2008,80,158.02,-98.39999999999998,2.986,0.5,141,298962800,1445691831,2986,2019-04-28 10:53:59,0,300,25.058772414922714,121.17648943327367
55,2008,80,160.87,-98.39999999999998,2.986,0.5,137,298962941,1445692131,2986,2019-04-28 10:54:00,0,300,25.058784233406186,121.17651457898319
56,2008,80,163.63,-98.39999999999998,2.967,0.5,134,298963079,1445692420,2967,2019-04-28 10:54:01,0,300,25.058795800432563,121.17653880268335
57,2008,80,166.54,-98.39999999999998,2.967,0.5,132,298963212,1445692732,2967,2019-04-28 10:54:02,0,300,25.05880694836378,121.17656495422125
58,2008,80,169.53,-98.39999999999998,2.967,0.5,132,298963354,1445693049,2967,2019-04-28 10:54:03,0,300,25.058818850666285,121.1765915248543
59,2008,80,172.44,-98.39999999999998,2.967,0.5,132,298963451,1445693376,2967,2019-04-28 10:54:04,0,300,25.05882698111236,121.17661893367767
60,2008,79,175.62,-98.39999999999998,2.976,0.5,132,298963465,1445693752,2976,2019-04-28 10:54:05,0,300,25.058828154578805,121.1766504496336
61,2008,79,179.2,-98.39999999999998,2.995,0.5,132,298963364,1445694162,2995,2019-04-28 10:54:06,0,300,25.0588196888566,121.1766848154366
62,2007,79,182.64,-98.60000000000002,3.023,0.5,132,298963243,1445694546,3023,2019-04-28 10:54:07,0,300,25.058809546753764,121.17671700194478
63,2007,80,186.38,-98.60000000000002,3.051,0.0,132,298963061,1445694940,3051,2019-04-28 10:54:08,0,300,25.058794291689992,121.17675002664328
64,2007,80,189.86,-98.60000000000002,3.079,0.5,133,298962857,1445695286,3079,2019-04-28 10:54:09,0,300,25.058777192607522,121.17677902802825
65,2007,81,193.27,-98.60000000000002,3.088,0.5,133,298962665,1445695629,3088,2019-04-28 10:54:10,0,300,25.058761099353433,121.17680777795613
66,2007,81,196.89,-98.60000000000002,3.107,0.5,133,298962417,1445695961,3107,2019-04-28 10:54:11,0,300,25.058740312233567,121.17683560587466
67,2007,81,200.29,-98.60000000000002,3.126,0.5,132,298962190,1445696278,3126,2019-04-28 10:54:12,0,300,25.058721285313368,121.17686217650771
68,2006,81,203.4,-98.80000000000001,3.144,0.5,132,298961965,1445696552,3144,2019-04-28 10:54:13,0,300,25.058702426031232,121.1768851429224
69,2006,81,206.5,-98.80000000000001,3.144,0.5,132,298961709,1445696787,3144,2019-04-28 10:54:14,0,300,25.058680968359113,121.17690484039485
70,2005,80,208.77,-99.0,3.144,0.5,133,298961491,1445696914,3144,2019-04-28 10:54:15,0,300,25.0586626958102,121.17691548541188
71,2005,80,208.77,-99.0,3.116,0.5,133,298961598,1445696837,3116,2019-04-28 10:54:16,0,300,25.058671664446592,121.17690903134644
72,2005,80,208.77,-99.0,3.051,0.5,133,298961659,1445696772,3051,2019-04-28 10:54:17,0,300,25.058676777407527,121.17690358310938
73,2004,80,208.77,-99.19999999999999,2.995,0.5,134,298961665,1445696733,2995,2019-04-28 10:54:18,0,300,25.058677280321717,121.17690031416714
74,2004,79,209.01,-99.19999999999999,2.435,0.5,136,298961629,1445696722,2435,2019-04-28 10:54:19,0,300,25.058674262836576,121.1768993921578
