,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,timestamp,unknown_87,unknown_88,lat,long
0,2724,78,0.0,44.799999999999955,1.558,0.5,75,299166230,1446698764,1558,2019-04-29 09:15:23,0,300,25.075823720544577,121.26088958233595
1,2723,78,0.2,44.60000000000002,1.418,0.5,76,299166191,1446698772,1418,2019-04-29 09:15:24,0,300,25.07582045160234,121.2608902528882
2,2723,78,0.63,44.60000000000002,1.344,0.5,77,299166125,1446698781,1344,2019-04-29 09:15:25,0,300,25.075814919546247,121.26089100725949
3,2724,78,0.82,44.799999999999955,1.306,0.5,78,299166128,1446698813,1306,2019-04-29 09:15:26,134,300,25.07581517100334,121.2608936894685
4,2722,78,2.04,44.39999999999998,1.344,0.5,79,299166105,1446698971,1344,2019-04-29 09:15:27,131,300,25.075813243165612,121.26090693287551
5,2722,80,2.97,44.39999999999998,1.493,0.0,79,299166053,1446699066,1493,2019-04-29 09:15:28,0,300,25.075808884575963,121.26091489568353
6,2723,80,3.69,44.60000000000002,1.493,0.5,80,299166014,1446699141,1493,2019-04-29 09:15:29,0,300,25.075805615633726,121.2609211821109
7,2724,81,5.09,44.799999999999955,1.428,0.5,84,299165927,1446699277,1428,2019-04-29 09:15:30,0,300,25.075798323377967,121.26093258149922
8,2723,81,6.47,44.60000000000002,1.428,0.5,84,299165845,1446699415,1428,2019-04-29 09:15:31,0,300,25.075791450217366,121.2609441485256
9,2723,81,7.61,44.60000000000002,1.418,0.5,85,299165784,1446699534,1418,2019-04-29 09:15:32,0,300,25.07578633725643,121.26095412299037
10,2723,82,8.85,44.60000000000002,1.409,0.5,89,299165752,1446699688,1409,2019-04-29 09:15:33,0,300,25.075783655047417,121.26096703112125
11,2723,82,10.54,44.60000000000002,1.409,0.5,90,299165738,1446699903,1409,2019-04-29 09:15:34,0,300,25.075782481580973,121.26098505221307
12,2727,82,12.79,45.39999999999998,1.474,0.5,89,299165738,1446700171,1474,2019-04-29 09:15:35,0,300,25.075782481580973,121.26100751571357
13,2725,82,15.41,45.0,1.577,0.5,91,299165794,1446700479,1577,2019-04-29 09:15:36,0,300,25.07578717544675,121.26103333197534
14,2724,82,17.75,44.799999999999955,1.67,0.5,92,299165895,1446700742,1670,2019-04-29 09:15:37,0,300,25.075795641168952,121.26105537638068
15,2724,82,19.98,44.799999999999955,1.736,0.5,93,299166031,1446700967,1736,2019-04-29 09:15:38,0,300,25.075807040557265,121.26107423566282
16,2721,82,21.7,44.200000000000045,1.773,0.5,93,299166143,1446701135,1773,2019-04-29 09:15:39,0,300,25.075816428288817,121.26108831726015
17,2722,82,23.38,44.39999999999998,1.782,0.5,94,299166313,1446701250,1782,2019-04-29 09:15:40,0,300,25.07583067752421,121.2610979564488
18,2723,82,25.17,44.60000000000002,1.791,0.5,95,299166434,1446701417,1791,2019-04-29 09:15:41,0,300,25.075840819627047,121.26111195422709
19,2723,82,27.18,44.60000000000002,1.791,0.5,94,299166594,1446701590,1791,2019-04-29 09:15:42,0,300,25.07585423067212,121.26112645491958
20,2723,81,29.13,44.60000000000002,1.801,0.5,95,299166752,1446701759,1801,2019-04-29 09:15:43,0,300,25.075867474079132,121.26114062033594
21,2723,81,31.26,44.60000000000002,1.81,0.5,97,299166919,1446701944,1810,2019-04-29 09:15:44,0,300,25.07588147185743,121.2611561268568
22,2723,81,33.31,44.60000000000002,1.829,0.5,98,299167064,1446702130,1829,2019-04-29 09:15:45,181,300,25.075893625617027,121.2611717171967
23,2723,82,35.76,44.60000000000002,1.829,0.5,97,299167276,1446702332,1829,2019-04-29 09:15:46,0,300,25.07591139525175,121.26118864864111
24,2723,82,38.27,44.60000000000002,1.857,0.5,98,299167493,1446702536,1857,2019-04-29 09:15:47,0,300,25.075929583981633,121.26120574772358
25,2723,83,40.65,44.60000000000002,1.875,0.5,99,299167697,1446702724,1875,2019-04-29 09:15:48,0,300,25.075946683064103,121.26122150570154
26,2723,83,42.82,44.60000000000002,1.894,0.5,102,299167840,1446702930,1894,2019-04-29 09:15:49,0,300,25.07595866918564,121.26123877242208
27,2723,82,44.55,44.60000000000002,1.894,0.5,103,299167954,1446703095,1894,2019-04-29 09:15:50,0,300,25.075968224555254,121.26125260256231
28,2723,81,46.71,44.60000000000002,1.903,0.5,102,299168144,1446703279,1903,2019-04-29 09:15:51,0,300,25.07598415017128,121.26126802526414
29,2723,81,48.82,44.60000000000002,1.903,0.5,104,299168316,1446703449,1903,2019-04-29 09:15:52,0,300,25.075998567044735,121.26128227449954
30,2722,81,50.89,44.39999999999998,1.913,0.5,104,299168493,1446703602,1913,2019-04-29 09:15:53,190,300,25.07601340301335,121.26129509881139
31,2722,82,53.16,44.39999999999998,1.922,0.5,105,299168675,1446703784,1922,2019-04-29 09:15:54,0,300,25.07602865807712,121.26131035387516
32,2722,83,55.5,44.39999999999998,1.931,0.5,104,299168872,1446703961,1931,2019-04-29 09:15:55,192,300,25.07604517042637,121.26132518984377
33,2722,83,57.78,44.39999999999998,1.941,0.5,106,299169064,1446704133,1941,2019-04-29 09:15:56,0,300,25.076061263680458,121.26133960671723
34,2722,83,60.24,44.39999999999998,1.95,0.5,106,299169272,1446704318,1950,2019-04-29 09:15:57,0,300,25.076078698039055,121.2613551132381
35,2722,83,63.16,44.39999999999998,1.959,0.5,108,299169538,1446704515,1959,2019-04-29 09:15:58,0,300,25.07610099390149,121.26137162558734
36,2722,82,65.72,44.39999999999998,1.987,0.5,109,299169775,1446704676,1987,2019-04-29 09:15:59,0,300,25.076120859012008,121.26138512045145
37,2723,82,68.7,44.60000000000002,2.006,0.5,109,299170054,1446704852,2006,2019-04-29 09:16:00,0,300,25.076144244521856,121.26139987260103
38,2723,82,71.95,44.60000000000002,2.043,0.5,109,299170360,1446705041,2043,2019-04-29 09:16:01,201,300,25.07616989314556,121.26141571439803
39,2723,83,75.11,44.60000000000002,2.09,0.5,109,299170658,1446705222,2090,2019-04-29 09:16:02,204,300,25.076194871217012,121.26143088564277
40,2723,82,78.26,44.60000000000002,2.146,0.5,109,299170960,1446705391,2146,2019-04-29 09:16:03,0,300,25.07622018456459,121.26144505105913
41,2723,82,81.14,44.60000000000002,2.193,0.5,109,299171235,1446705550,2193,2019-04-29 09:16:04,0,300,25.076243234798312,121.26145837828517
42,2723,82,84.1,44.60000000000002,2.221,0.5,108,299171510,1446705728,2221,2019-04-29 09:16:05,0,300,25.076266285032034,121.26147329807281
43,2723,82,87.13,44.60000000000002,2.249,0.5,106,299171798,1446705898,2249,2019-04-29 09:16:06,0,300,25.076290424913168,121.2614875473082
44,2723,82,90.24,44.60000000000002,2.295,0.5,105,299172077,1446706101,2295,2019-04-29 09:16:07,0,300,25.076313810423017,121.26150456257164
45,2723,82,93.15,44.60000000000002,2.333,0.5,103,299172338,1446706291,2333,2019-04-29 09:16:08,0,300,25.076335687190294,121.26152048818767
46,2723,82,95.87,44.60000000000002,2.361,0.5,103,299172578,1446706476,2361,2019-04-29 09:16:09,0,300,25.076355803757906,121.26153599470854
47,2723,82,98.72,44.60000000000002,2.37,0.5,103,299172839,1446706655,2370,2019-04-29 09:16:10,0,300,25.076377680525184,121.26155099831522
48,2723,81,101.61,44.60000000000002,2.389,0.5,106,299173090,1446706857,2389,2019-04-29 09:16:11,0,300,25.076398719102144,121.26156792975962
49,2723,81,104.75,44.60000000000002,2.407,0.5,108,299173363,1446707078,2407,2019-04-29 09:16:12,0,300,25.076421601697803,121.26158645376563
50,2723,82,107.92,44.60000000000002,2.417,0.5,111,299173630,1446707311,2417,2019-04-29 09:16:13,0,300,25.07644398137927,121.26160598360002
51,2723,82,110.78,44.60000000000002,2.435,0.5,113,299173877,1446707514,2435,2019-04-29 09:16:14,0,300,25.076464684680104,121.26162299886346
52,2723,82,113.15,44.60000000000002,2.435,0.5,115,299174087,1446707679,2435,2019-04-29 09:16:15,0,300,25.076482286676764,121.26163682900369
53,2723,82,115.46,44.60000000000002,2.445,0.5,116,299174296,1446707832,2445,2019-04-29 09:16:16,0,300,25.076499804854393,121.26164965331554
54,2723,81,117.69,44.60000000000002,2.435,0.5,114,299174477,1446708005,2435,2019-04-29 09:16:17,0,300,25.076514976099133,121.26166415400803
55,2723,81,119.75,44.60000000000002,2.426,0.5,113,299174642,1446708169,2426,2019-04-29 09:16:18,0,300,25.076528806239367,121.26167790032923
56,2722,81,121.75,44.39999999999998,2.398,0.5,114,299174811,1446708314,2398,2019-04-29 09:16:19,0,300,25.076542971655726,121.26169005408883
57,2722,81,124.37,44.39999999999998,2.379,0.5,113,299175020,1446708524,2379,2019-04-29 09:16:20,0,300,25.076560489833355,121.26170765608549
58,2722,81,126.93,44.39999999999998,2.379,0.5,111,299175223,1446708729,2379,2019-04-29 09:16:21,0,300,25.076577505096793,121.26172483898699
59,2722,82,129.44,44.39999999999998,2.379,0.5,109,299175419,1446708935,2379,2019-04-29 09:16:22,0,300,25.07659393362701,121.26174210570753
60,2722,82,131.94,44.39999999999998,2.37,0.5,108,299175575,1446709181,2370,2019-04-29 09:16:23,0,300,25.076607009395957,121.26176272518933
61,2722,82,134.2,44.39999999999998,2.37,0.5,107,299175777,1446709331,2370,2019-04-29 09:16:24,237,300,25.076623940840364,121.26177529804409
62,2722,82,136.52,44.39999999999998,2.361,0.5,110,299175969,1446709507,2361,2019-04-29 09:16:25,0,300,25.076640034094453,121.26179005019367
63,2722,81,138.94,44.39999999999998,2.361,0.5,110,299176158,1446709704,2361,2019-04-29 09:16:26,0,300,25.076655875891447,121.26180656254292
64,2722,81,141.6,44.39999999999998,2.37,0.5,114,299176341,1446709948,2370,2019-04-29 09:16:27,0,300,25.07667121477425,121.26182701438665
65,2721,81,144.32,44.200000000000045,2.37,0.5,116,299176511,1446710213,2370,2019-04-29 09:16:28,0,300,25.076685464009643,121.26184922643006
66,2721,81,146.92,44.200000000000045,2.37,0.5,111,299176718,1446710420,2370,2019-04-29 09:16:29,0,300,25.076702814549208,121.26186657696962
67,2721,81,149.53,44.200000000000045,2.379,0.5,115,299176897,1446710661,2379,2019-04-29 09:16:30,0,300,25.076717818155885,121.26188677735627
68,2721,81,152.44,44.200000000000045,2.379,0.5,117,299177077,1446710948,2379,2019-04-29 09:16:31,0,300,25.076732905581594,121.26191083341837
69,2721,81,155.37,44.200000000000045,2.389,0.5,117,299177262,1446711233,2389,2019-04-29 09:16:32,0,300,25.07674841210246,121.26193472184241
