,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,timestamp,unknown_87,unknown_88,lat,long
0,2956,0,0.69,91.20000000000005,0.0,0.0,92,296065763,1446556434,0,2019-04-12 22:30:32,0,100,24.815945578739047,121.2489596195519
1,2956,0,1.66,91.20000000000005,0.009,0.0,92,296065853,1446556493,9,2019-04-12 22:30:33,0,100,24.8159531224519,121.24896456487477
2,2941,55,9.96,88.20000000000005,0.896,0.5,95,296066713,1446556724,896,2019-04-12 22:30:42,90,100,24.816025206819177,121.2489839270711
3,2933,58,11.15,86.60000000000002,0.952,0.0,96,296066841,1446556691,952,2019-04-12 22:30:43,0,100,24.816035935655236,121.24898116104305
4,2927,57,13.33,85.39999999999998,1.064,0.0,95,296067069,1446556611,1064,2019-04-12 22:30:45,105,100,24.816055046394467,121.24897445552051
5,2924,0,19.14,84.79999999999995,0.942,0.0,95,296067625,1446556281,942,2019-04-12 22:30:51,0,100,24.8161016497761,121.24894679524004
6,2923,55,39.31,84.60000000000002,1.11,0.0,95,296069309,1446554775,1110,2019-04-12 22:31:08,111,100,24.81624280102551,121.24882056377828
7,2923,57,49.74,84.60000000000002,1.12,0.0,92,296070164,1446553980,1120,2019-04-12 22:31:17,0,100,24.816314466297626,121.24875392764807
8,2923,57,50.94,84.60000000000002,1.129,0.0,88,296070279,1446553908,1129,2019-04-12 22:31:18,112,300,24.816324105486274,121.24874789267778
9,2923,57,52.36,84.60000000000002,1.129,0.0,85,296070428,1446553847,1129,2019-04-12 22:31:19,113,300,24.816336594522,121.24874277971685
10,2923,58,73.45,84.60000000000002,1.176,0.0,85,296072373,1446552579,1176,2019-04-12 22:31:37,0,300,24.816499622538686,121.24863649718463
11,2922,58,81.25,84.39999999999998,1.194,0.0,86,296072980,1446551940,1194,2019-04-12 22:31:43,0,300,24.816550500690937,121.24858293682337
12,2921,58,83.9,84.20000000000005,1.194,0.0,89,296073192,1446551732,1194,2019-04-12 22:31:45,0,300,24.81656827032566,121.24856550246477
13,2920,56,104.4,84.0,1.176,0.5,89,296073458,1446549573,1176,2019-04-12 22:32:03,119,300,24.816590566188097,121.2483845371753
14,2921,81,124.99,84.20000000000005,1.512,0.5,90,296071501,1446548356,1512,2019-04-12 22:32:18,0,300,24.81642653234303,121.2482825294137
15,2922,83,133.24,84.39999999999998,1.829,0.5,95,296070719,1446547885,1829,2019-04-12 22:32:23,0,300,24.81636098586023,121.24824305064976
