,timestamp,long,lat,altitude,heart_rate,distance,speed
0,2019-05-04 20:23:11,121.25703430175781,25.074602127075195,,145,0.0,0.0
1,2019-05-04 20:23:18,121.25713348388672,25.07459259033203,,146,10.05656659655036,1.4366523709357657
2,2019-05-04 20:23:21,121.25719451904297,25.0745792388916,62.28000259399414,147,16.38757596651416,2.1103364566546
3,2019-05-04 20:23:24,121.25725555419922,25.07455825805664,62.28000259399414,147,22.969945769835626,2.194123267773822
4,2019-05-04 20:23:27,121.25732421875,25.074546813964844,62.28000259399414,147,30.00951723142489,2.346523820529755
5,2019-05-04 20:23:30,121.25740814208984,25.07454490661621,62.28000259399414,147,38.47403899341551,2.821507253996874
6,2019-05-04 20:23:32,121.2574691772461,25.074541091918945,62.28000259399414,146,44.642751661721086,3.0843563341527878
7,2019-05-04 20:23:34,121.25752258300781,25.074539184570312,62.28000259399414,145,50.03175525857994,2.6945017984294295
8,2019-05-04 20:23:37,121.2575912475586,25.074535369873047,62.28000259399414,145,56.96810539927232,2.312116713564125
9,2019-05-04 20:23:40,121.25765991210938,25.07452964782715,62.28000259399414,145,63.920685312426635,2.3175266377181054
10,2019-05-04 20:23:43,121.25772857666016,25.07453155517578,62.28000259399414,146,70.847279745746,2.3088648111064543
11,2019-05-04 20:23:46,121.2578125,25.07453155517578,62.28000259399414,145,79.30913901745355,2.8206197572358502
12,2019-05-04 20:23:49,121.25789642333984,25.07452964782715,62.28000259399414,146,87.77366183352169,2.8215076053560444
13,2019-05-04 20:23:52,121.25794982910156,25.07449722290039,62.28000259399414,146,94.25632934530267,2.1608891705936606
14,2019-05-04 20:23:55,121.25797271728516,25.07443618774414,62.28000259399414,146,101.43196600225478,2.391878885650701
15,2019-05-04 20:23:58,121.25797271728516,25.074365615844727,62.28000259399414,146,109.28799390934235,2.6186759690291868
16,2019-05-04 20:24:01,121.25796508789062,25.074291229248047,62.28000259399414,146,117.60432677737039,2.772110956009349
17,2019-05-04 20:24:03,121.25797271728516,25.074243545532227,62.28000259399414,146,122.96790538664831,2.681789304638965
18,2019-05-04 20:24:06,121.25797271728516,25.074172973632812,62.28000259399414,146,130.82393329373588,2.6186759690291868
19,2019-05-04 20:24:09,121.25797271728516,25.07411003112793,62.28000259399414,145,137.8306608865437,2.3355758642692748
20,2019-05-04 20:24:12,121.25797271728516,25.074050903320312,62.28000259399414,145,144.41273832221168,2.1940258118893183
21,2019-05-04 20:24:15,121.25796508789062,25.073991775512695,62.28000259399414,145,151.0396161264093,2.2089592680658763
22,2019-05-04 20:24:18,121.25798034667969,25.07393455505371,62.28000259399414,145,157.5925400198634,2.1843079644847037
23,2019-05-04 20:24:22,121.25801086425781,25.073871612548828,62.28000259399414,146,165.2451544191126,1.9131535998122964
24,2019-05-04 20:24:26,121.2580337524414,25.07382583618164,62.28000259399414,145,170.839178539164,1.3985060300128556
25,2019-05-04 20:24:32,121.25808715820312,25.073781967163086,62.28000259399414,144,178.10863396268118,1.2115759039195295
26,2019-05-04 20:24:36,121.25814819335938,25.073749542236328,62.28000259399414,145,185.24318778257566,1.78363845497362
27,2019-05-04 20:24:40,121.25819396972656,25.073734283447266,62.28000259399414,145,190.161410219581,1.2295556092513387
28,2019-05-04 20:24:45,121.25827026367188,25.073753356933594,62.28000259399414,145,198.1417003514396,1.5960580263717183
29,2019-05-04 20:24:49,121.25835418701172,25.07375717163086,62.28000259399414,145,206.61426169317247,2.118140335433214
30,2019-05-04 20:24:52,121.25840759277344,25.0737361907959,62.28000259399414,145,212.48380790434487,1.9565154037241361
31,2019-05-04 20:24:55,121.25843811035156,25.07369041442871,62.28000259399414,145,218.43658040642964,1.9842575006949215
32,2019-05-04 20:24:58,121.25845336914062,25.073638916015625,62.28000259399414,145,224.37221949714709,1.9785463635724776
33,2019-05-04 20:25:01,121.25845336914062,25.07358741760254,62.28000259399414,145,230.1049966185353,1.9109257071294063
34,2019-05-04 20:25:05,121.2584457397461,25.073524475097656,62.28000259399414,145,237.15382646034482,1.7622074604523812
35,2019-05-04 20:25:12,121.25840759277344,25.073503494262695,62.28000259399414,145,241.65373581068988,0.6428441929064379
36,2019-05-04 20:25:16,121.25833129882812,25.073518753051758,62.28000259399414,143,249.53169922279744,1.9694908530268878
37,2019-05-04 20:25:19,121.25827026367188,25.07353401184082,62.28000259399414,143,255.9159419539738,2.12808091039212
38,2019-05-04 20:25:22,121.2582015991211,25.073549270629883,65.32498931884766,142,263.0446614449501,2.5839372570547305
39,2019-05-04 20:25:25,121.25813293457031,25.073558807373047,65.32498931884766,143,270.0489771499064,2.334771901652093
