,timestamp,long,lat,altitude,heart_rate,distance,speed
0,2019-05-12 18:28:24,121.26117706298828,25.075685501098633,,77,0.0,0.0
1,2019-05-12 18:28:25,121.26117706298828,25.075708389282227,,77,2.5479009428392088,2.5479009428392088
2,2019-05-12 18:28:26,121.26117706298828,25.075714111328125,,77,3.184876178549011,0.6369752357098022
3,2019-05-12 18:28:27,121.26117706298828,25.07572364807129,,77,4.246501571398682,1.0616253928496702
4,2019-05-12 18:28:28,121.26118469238281,25.07573699951172,,77,5.920049958949327,1.6735483875506452
5,2019-05-12 18:28:29,121.26119995117188,25.07575035095215,,77,8.05921130728686,2.139161348337533
6,2019-05-12 18:28:30,121.26121520996094,25.07575798034668,,77,9.816569265301936,1.7573579580150767
7,2019-05-12 18:28:31,121.26123809814453,25.075759887695312,,77,12.134072814984508,2.3175035496825718
8,2019-05-12 18:28:32,121.2612533569336,25.075763702392578,,78,13.730106493670885,1.5960336786863767
9,2019-05-12 18:28:35,121.26132202148438,25.075773239135742,101.13999938964844,79,20.73429844537118,2.334730650566765
10,2019-05-12 18:28:38,121.26139831542969,25.075767517089844,101.13999938964844,81,28.45314728781178,2.5729496141468666
11,2019-05-12 18:28:40,121.26145935058594,25.075742721557617,101.13999938964844,81,35.19783353909408,3.372343125641148
12,2019-05-12 18:28:42,121.2614974975586,25.075716018676758,101.13999938964844,81,40.058882292814445,2.4305243768601836
13,2019-05-12 18:28:46,121.26155090332031,25.075702667236328,101.13999938964844,83,45.645002755539686,1.3965301156813108
14,2019-05-12 18:28:50,121.2615966796875,25.07571792602539,101.13999938964844,84,50.563155025562054,1.2295380675055922
15,2019-05-12 18:28:55,121.26165771484375,25.07575225830078,101.13999938964844,93,57.80735872731008,1.4488407403496053
16,2019-05-12 18:28:59,121.26170349121094,25.075790405273438,101.13999938964844,104,64.07917888038247,1.567955038268099
17,2019-05-12 18:29:03,121.26173400878906,25.075843811035156,101.13999938964844,112,70.7733711968404,1.6735480791144823
18,2019-05-12 18:29:06,121.26176452636719,25.075889587402344,101.13999938964844,118,76.72611513394762,1.9842479790357392
19,2019-05-12 18:29:09,121.26179504394531,25.075931549072266,101.13999938964844,123,82.31964849887304,1.864511121641805
20,2019-05-12 18:29:12,121.2618408203125,25.075986862182617,101.13999938964844,124,90.01489344425389,2.5650816484602834
21,2019-05-12 18:29:15,121.26189422607422,25.07604217529297,101.13999938964844,123,98.19471475725442,2.7266071043335107
22,2019-05-12 18:29:17,121.2619400024414,25.076082229614258,101.13999938964844,124,104.61218980512973,3.2087375239376597
23,2019-05-12 18:29:19,121.26197814941406,25.07611656188965,101.13999938964844,124,110.03438367773356,2.7110969363019133
24,2019-05-12 18:29:22,121.26203918457031,25.0761775970459,101.13999938964844,126,119.20147598981089,3.0556974373591075
25,2019-05-12 18:29:24,121.26206970214844,25.076215744018555,101.13999938964844,127,124.44558589328888,2.6220549517389955
26,2019-05-12 18:29:26,121.2621078491211,25.07625389099121,101.13999938964844,129,130.1750169795103,2.864715543110714
27,2019-05-12 18:29:29,121.26216125488281,25.07630157470703,101.13999938964844,130,137.7362110014863,2.5203980073253356
28,2019-05-12 18:29:32,121.26221466064453,25.07634925842285,101.13999938964844,131,145.29740353009026,2.5203975095346545
29,2019-05-12 18:29:35,121.26226806640625,25.076400756835938,101.13999938964844,133,153.16252461749227,2.621707029134002
30,2019-05-12 18:29:38,121.2623291015625,25.076417922973633,101.13999938964844,134,159.60637163057308,2.1479490043602723
31,2019-05-12 18:29:41,121.26239776611328,25.076400756835938,101.13999938964844,134,166.78848846326713,2.3940389442313514
32,2019-05-12 18:29:44,121.2624740600586,25.076377868652344,101.13999938964844,131,174.89195064236154,2.701154059698135
33,2019-05-12 18:29:46,121.26252746582031,25.076353073120117,101.13999938964844,131,180.94292299964684,3.025486178642651
34,2019-05-12 18:29:48,121.26258087158203,25.076330184936523,101.13999938964844,131,186.90003881469528,2.9785579075242263
35,2019-05-12 18:29:50,121.26263427734375,25.07630729675293,101.13999938964844,131,192.8571555395804,2.978558362442557
36,2019-05-12 18:29:52,121.26268768310547,25.0762882232666,101.13999938964844,133,198.64538872352264,2.894116591971129
37,2019-05-12 18:29:54,121.26273345947266,25.076265335083008,101.13999938964844,133,203.9174458550166,2.6360285657469773
38,2019-05-12 18:29:57,121.26280975341797,25.07622718811035,101.13999938964844,133,212.70420983892134,2.928921327968249
39,2019-05-12 18:29:59,121.26285552978516,25.076208114624023,101.13999938964844,133,217.7846626723167,2.540226416697679
40,2019-05-12 18:30:02,121.26292419433594,25.07616424560547,101.13999938964844,134,226.25695256529505,2.824096630992783
41,2019-05-12 18:30:04,121.26296997070312,25.07613182067871,101.13999938964844,134,232.1162625936389,2.9296550141719315
42,2019-05-12 18:30:06,121.26302337646484,25.076099395751953,101.13999938964844,135,238.59887158157497,3.2413044939680304
43,2019-05-12 18:30:08,121.26307678222656,25.076068878173828,101.13999938964844,136,244.9657020141411,3.1834152162830684
44,2019-05-12 18:30:10,121.26313018798828,25.076038360595703,101.13999938964844,137,251.3325335817483,3.1834157838035946
45,2019-05-12 18:30:12,121.26318359375,25.076007843017578,101.13999938964844,138,257.6993662843953,3.1834163513235145
46,2019-05-12 18:30:15,121.26325988769531,25.07595443725586,101.13999938964844,140,267.4214519405257,3.240695218710132
47,2019-05-12 18:30:17,121.26331329345703,25.0759220123291,101.13999938964844,141,273.9040674080479,3.2413077337611185
48,2019-05-12 18:30:19,121.26337432861328,25.075891494750977,101.13999938964844,141,280.9334933655677,3.514712978759887
49,2019-05-12 18:30:21,121.263427734375,25.075864791870117,101.13999938964844,142,287.08424210644404,3.07537437043817
50,2019-05-12 18:30:23,121.26348876953125,25.075841903686523,101.13999938964844,142,293.74484889572966,3.3303033946428036
51,2019-05-12 18:30:25,121.26354217529297,25.075820922851562,101.13999938964844,142,299.6143110027333,2.934731053501815
52,2019-05-12 18:30:27,121.26360321044922,25.0757999420166,101.13999938964844,143,306.1966224631063,3.2911557301864884
53,2019-05-12 18:30:29,121.26365661621094,25.075777053833008,101.13999938964844,143,312.1537602656653,2.9785689012795213
54,2019-05-12 18:30:31,121.26371765136719,25.075754165649414,101.13999938964844,144,318.81437112912397,3.3303054317293306
55,2019-05-12 18:30:33,121.2637710571289,25.075733184814453,101.13999938964844,145,324.6838367758631,2.9347328233695475
56,2019-05-12 18:30:35,121.26383209228516,25.07571029663086,82.05335235595703,145,331.3444496764034,10.10771808074856
57,2019-05-12 18:30:37,121.26387786865234,25.075687408447266,82.05335235595703,149,336.61652587927597,2.6360381014362653
58,2019-05-12 18:30:40,121.26394653320312,25.07564926147461,82.05335235595703,149,344.7383809061764,2.707285008966821
59,2019-05-12 18:30:43,121.2640151977539,25.075607299804688,82.05335235595703,147,353.09011394814553,2.7839110139896963
60,2019-05-12 18:30:45,121.2640609741211,25.075578689575195,82.05335235595703,148,358.697828489357,2.8038572706057243
61,2019-05-12 18:30:48,121.26412963867188,25.075536727905273,82.05335235595703,150,367.04956483900077,2.783912116547922
62,2019-05-12 18:30:51,121.26419830322266,25.075498580932617,82.05335235595703,150,375.17142712812193,2.7072874297070495
63,2019-05-12 18:30:54,121.26425170898438,25.075458526611328,82.05335235595703,151,382.1626342865668,2.33040238614829
64,2019-05-12 18:30:57,121.26431274414062,25.07541847229004,82.05335235595703,150,389.7621922083214,2.5331859739181977
65,2019-05-12 18:31:00,121.26437377929688,25.075380325317383,82.05335235595703,151,397.2391531353413,2.4923203090066512
66,2019-05-12 18:31:03,121.26444244384766,25.07533836364746,82.05335235595703,151,405.5908987821894,2.783915215616022
67,2019-05-12 18:31:06,121.2645034790039,25.075294494628906,82.05335235595703,151,413.44714266373006,2.6187479605135517
68,2019-05-12 18:31:09,121.26456451416016,25.075254440307617,82.05335235595703,150,421.04670726122845,2.533188199166125
